id;Bachelor FHNW;Master FHNW
bafe420c-865d-44f8-9055-eed662b90306;1;0
bb0cffa8-75db-4b88-87f3-df8dd9d24e16;1;0
bb0d85da-c961-424a-b80d-75978a544129;2;0
bb0df35d-e085-4a0d-b594-939372c1874b;1;0
bb10a56f-52f3-46e9-bbd2-1dfa7ebe01cb;1;0
bb1eb878-f5e7-429c-af63-4f979503e091;1;0
bb2db05e-45bf-44d9-a7f7-dac557b8a34a;1;0
bb463c8c-dd45-47ce-abe9-1ee8c521e730;1;0
bb732359-9cad-45ea-97d8-1b0eea41326d;0;1
bb73b839-00b8-4846-a5f4-66acf0c9cc19;1;0
bb8183c4-cb70-4b7a-bc49-992bbaad63b1;1;0
bb8adc9e-88b8-4d14-8237-a2cd1dbebcd1;1;0
bb8d9420-e62b-4ce9-bdb4-a862712d00b4;1;0
bb9f2622-1078-4104-a4ef-e55e8702f882;0;1
bbb1cce2-70b9-4c25-ac32-0d7912c79358;0;1
bbc81397-941f-4a68-ac06-decc19d93cd5;1;0
bbcfcec2-0f79-46f7-8162-f285761b4b56;1;0
bbd57fc4-d8d1-4cf7-85f3-6c6656a76702;0;1
bbdd5a33-cfbd-4253-a87e-ef13a0abb97b;1;0
bc160327-319b-4782-a7ea-900d6b8be826;0;1
bc32eeb0-fdcb-4a41-b1b9-20c6c82dcea6;1;1
bc349d48-b4e8-45c2-8f7b-5ee89e3be4b8;1;0
bc352cc1-b109-4b40-8e99-109837cf38a6;1;0
bc4b51b1-4387-4ba3-8d3f-fe4e78d76488;1;0
bc4bba2b-8e0e-4d3a-a726-b89dfe5cbecb;1;1
bc6120dd-4def-4a99-9c0d-f7a87ce3a4d7;1;0
bc7c8039-27e6-41eb-9f5d-169332be6d94;1;0
bc8ff7de-b2ad-44a6-9695-6755805d19e2;1;0
bca34c81-9a84-48b9-84b9-4903b65e1d83;1;0
bcc3052c-33d0-41d6-9f73-ffa08f7fd5ed;1;0
bce3830e-c6ef-470d-b39e-0491941a5e63;1;0
bd23a7f5-8366-4e84-b31a-d12a3a794be7;1;0
bd39807a-1ba3-4d12-b5b9-6f3e30f2141e;1;0
bd3fa366-239c-4224-8ac3-e1db7293e739;1;0
bd42cf4b-ac23-4c81-8ed1-d1dfa0b9387b;1;0
bd57d62c-ac48-421d-b79f-00d4feef4b88;1;0
bd5bd8cf-42dd-4dfd-aa25-018faa54e6da;1;0
bd721e76-45c5-4294-b537-f09dfdd972f2;1;0
bd730949-f335-4449-a114-c5248cb0cbde;1;0
bd75822d-3665-4c0b-a6fb-538ff1f5aacc;1;0
bd7879e9-54c9-4e2f-8b79-77c0e53f446e;1;0
bd9c27ea-3773-4e5c-add3-ea4705315a88;1;0
bda76571-7b64-4930-8053-611797e07821;1;0
bde45450-7068-4e38-a508-f8d29d54e561;1;0
bde60373-a50c-4e8c-98c3-1b05d78e698d;1;0
bde6cca2-6407-4fcf-8ac5-99211b576b3c;1;1
bdfd606d-bf40-44eb-b5be-6038917e6e2d;1;0
be16b4b4-d81e-4c13-96cf-e45f1ef483ec;1;0
be358023-ce45-47f1-9779-8fbe3f0c0444;1;0
be740e38-d08a-4f76-b558-6932fef7ed74;1;0
be95b535-b422-4b71-bc07-10cfeb1b4c22;1;0
beb3bebc-614a-4c26-9f2f-17126a4d0a5b;1;0
bed8420d-994b-4f53-a044-7cd8b3fb503d;1;1
bee3450e-3a8d-4e70-8540-4231f68d4423;1;0
bee8edff-e955-4d3c-8a72-de5392621370;0;1
bef4bb16-fc79-4cd0-bb06-374ff49232b9;1;0
bef6ae02-91d4-47fb-a5e1-ac7b644cdb66;1;0
bf0f24f1-7433-4dbd-b227-a09dfc89fc90;0;1
bf1b4027-df2e-4741-b4d2-ad35c3f77867;0;1
bf47a645-3c38-47ff-9976-bbbeb35dfa10;1;0
bf56d260-cfbb-451c-8f1f-d688e626725e;1;0
bf5dbc36-e979-4022-be7a-42fd63c480e7;1;0
bf6bf30e-4ee4-41e3-b6e3-29d8eda83e44;1;1
bf6c8628-46eb-4b3f-92c1-d393fc96abed;1;0
bf6cbf10-8b50-4d3c-ae3b-8b76893ecf78;0;1
bf805cf6-e646-408f-945a-4c58b497eba4;1;0
bf819834-9233-49fa-90a0-e28ff9a0d30c;1;0
bfa35365-ba0b-47bf-a3ce-40d41aaf0ee2;1;1
bfbb38d5-08d2-4e80-8538-9af52e88f082;1;1
bfcde2bf-af8a-4834-8237-1cb01e506db0;0;1
bfcf80c2-59e0-4584-89cd-e22466872aca;0;1
bfdf25d7-ee16-453a-aacc-51edb5976bb0;1;0
bff0fb2a-48c1-44de-8c29-43da40ba0d0e;1;0
bff5db6e-df03-4483-81ed-1df245144307;0;1
bffd50a1-5bfc-4dbf-86ac-2a2c7d9846b1;1;0
c020f80b-e829-4515-8a30-fd0fa91a7b65;1;0
c02e22c4-5ec5-46bc-8ceb-897477bee999;0;1
c0407361-296c-47e5-9d41-6b1b95e51467;1;0
c043e61c-8fcb-46c8-b69f-03cf53fa1a0e;1;0
c046191f-f9d3-46ea-8c91-cb58baedf92f;1;0
c04b4c3f-9fa7-49b3-99e4-5c83de62a16d;1;0
c0524982-6cda-47d8-af95-aa23746a88e3;0;1
c067a24d-4a7a-49ec-bf1a-9c99056d773d;1;0
c074668b-12e4-4b59-a4c2-e73eb4cb3040;1;0
c08f8a2a-a4d2-4253-b28b-89768529721a;1;0
c0b20b16-df1e-4e70-9f16-43723e24a969;1;1
c0df80a9-563e-40ff-bf7c-c89903d9d78d;0;1
c0e728c0-6ed6-4407-89f1-659d5faec51f;1;1
c0f6261d-cf35-4018-9acc-bc327f2c4218;1;0
c105be79-ea5a-480e-af67-ec18e8047469;1;0
c1470d2e-db82-444b-a46a-b4300065d005;1;0
c153f895-e87b-4515-9c32-1a69c3d6be28;1;0
c1601830-3115-48c3-9f14-bb688766fea9;0;1
c16d8536-e554-494a-ad60-8a4400dc2ba3;1;0
c17ac382-3edc-4641-8952-6fac37abbfe6;0;1
c182c514-2083-46e3-bad0-2228c94008d6;1;0
c1cc342e-c773-49b4-af95-abd8eddab600;0;1
c1e29975-1ca1-4245-a50a-681876241a83;1;1
c1e8b6c3-dcef-4b32-ae9a-ca3392bc94b2;1;0
c1ec4339-38b2-481c-9d7c-ca5fe88e9b4f;1;0
c1f4ab9f-fbc6-4584-a682-4b1064ffda34;1;1
c1f7ebd0-c99a-4098-99ca-55bd9427c7b3;1;0
c2116184-d352-4c81-939f-101392425f26;1;0
c21416dc-1876-4152-9aac-78c4ba97956b;1;0
c21ad1bf-7d5e-4779-b247-8bc2cd024e54;0;1
c2214278-8bac-4dc8-b3a6-94ad9a8f1552;0;1
c2320c6d-d046-4879-b779-4bb53e14b97e;1;0
c240309e-1b66-4db6-acc2-34f8890d244e;1;0
c24b50ab-646f-4386-a3c6-56ac17a4c9d6;1;1
c254b5ed-1940-48b0-9b0f-be05520e937d;1;1
c257bade-8063-4774-a759-a6abb9f904bf;1;0
c25d855f-d1df-494d-a076-702b7ca6ed79;1;0
c25ecc09-7774-48c0-948e-37aa8fe7474f;1;0
c26ff659-35cb-4823-8656-616b2e667b67;1;0
c2967e96-7993-48f1-9981-98ae773d1ac2;1;0
c2991a87-57c2-4334-a49a-4104b18daa54;1;0
c29c0b71-5de1-42ec-9d35-4425cc704dfa;1;1
c2a4e73c-e2bb-4fe8-94ac-53a62c916a43;1;0
c2daba7e-1485-445c-965d-164db017e1a0;1;0
c2e26ee9-e6b8-4bf7-956a-705c3a71c187;1;0
c2e4721f-ddd3-4bb3-b9f3-6d34f6f25f11;1;0
c2e7ba42-2412-4bba-9f2b-80adcf66ad88;1;0
c2fa575d-3edb-4830-b105-ad25c3f7491e;1;0
c3297ce2-0dad-45de-9859-46d22d422d03;1;0
c34d24ec-0882-4794-9df5-dea950d4fa08;1;0
c355d312-1c70-4550-bd73-03079e58f617;0;1
c35beb32-d29e-4e1e-a42f-522f1b78d8d0;1;0
c363bdc0-4e33-44bc-b7c8-ffd524918387;0;1
c3819015-8478-4968-8c61-9070e1459bfd;1;0
c393596c-a7df-4707-97ef-4fa75700b9a1;1;1
c39ba062-8615-43d8-bf40-87420b5a2232;1;0
c3a1837a-6b04-4f2b-8b21-b61e8e821ef3;1;0
c3aa71b3-2fee-4a73-9f1e-d7d79cb03be6;1;0
c3b92f28-c20f-4701-a372-c27a4a708935;1;0
c3bf9b4c-df62-4e30-9fb6-9ab87b77f855;1;0
c3c3dbd0-38a8-4402-bc2a-a80d9e478194;1;0
c3d40d9f-95f2-4a8a-b2fe-bf57413df211;1;0
c3eda8ad-c6ff-4264-aba6-145db084de49;1;0
c3f3e775-34f1-4102-b1d5-410323268241;1;0
c3f55d47-ca7e-4b09-9154-5ba5e88d7b0d;1;1
c405339b-e4dc-4dbb-a1af-12bf85600f30;1;0
c409a0ad-83e5-45ef-8c94-8c23728dc4c0;1;0
c4113912-9a39-4a50-ad3d-0a9d5155b6ce;1;0
c41a29ce-90be-4377-8988-a655be90c38e;1;0
c42914c4-a73c-4524-9ae7-a9af3c80b04d;1;0
c4563e07-8072-4c9a-a02e-b93dc498c267;1;0
c4564b28-5d92-4361-a548-6e7504087451;1;0
c45e7bea-0b64-4d40-abc4-2cda31c00b51;0;1
c49674a0-81c3-42b5-a1bf-3c769040fae9;1;1
c49694a5-5547-40e3-a814-7d75417b5e63;1;0
c4a6c3b1-0092-489d-98fb-b4c49108f682;1;0
c4b8bac7-7218-4304-ad8d-31264e4a09a7;1;0
c4cccb7e-6825-49e6-a180-e96ec2e7fee0;1;0
c4cd54af-8de0-402d-a537-15ce10cde6f0;1;0
c4d590ae-c918-4b9b-b10d-be07545a6a92;1;1
c4ee3a14-02fa-48f4-aeba-edd191795124;1;0
c4f12fba-ef87-4338-8557-f874be31fcb1;1;0
c510e677-d8f9-48d5-9517-19c6c2a8da9e;1;0
c51a11df-678b-4915-bd10-1e63e1cc4929;0;1
c53d7279-b604-4915-9112-49cf3bfbd171;1;0
c547bdfe-e33b-4d16-9615-3594aab09239;1;0
c568eda5-b97b-4792-9011-972a89afd56e;0;1
c56d98c7-27d4-4b3b-a725-375d9b769914;0;1
c56ead63-a878-4ab7-a5bf-e364900b30bf;1;0
c58797f9-01e2-4184-97e3-e0143833da4d;1;0
c59005df-9105-4f14-84e2-b8aa07e6ad35;0;1
c5aad416-c712-4aec-97ae-da9de64dd868;1;1
c5c9f619-8f7e-4435-8d77-5b5feaf48521;1;0
c5fbcdef-1c63-4e51-9d6d-99c208fae7ea;1;1
c605d451-d189-455a-b290-fe28483c99bb;1;0
c605f4c0-3834-494b-9b02-4d5a36980a98;1;0
c6191a50-cd70-4ada-8e11-52c7269a604d;1;0
c6320638-0cde-42a7-9022-d6cc259d0cea;1;0
c6421302-b4eb-4984-ad86-56fc218d5dd7;1;0
c64a3b3c-9833-4a4e-a8f0-d7abff266ea1;1;0
c65b9c4d-12ef-4c08-ba60-c23761acf9d9;1;0
c66307da-cfd3-44a2-aa0c-e22993078780;1;0
c698853a-ce2c-4926-b58e-5ddea4c3f5ff;1;0
c6ab67c0-4711-4d41-9dd9-4e524eed1fde;1;0
c6e0d962-17b7-4698-b3a5-7e4943ee0b4c;1;0
c6ef907f-245d-40bc-bdda-8010d3a44f9f;1;0
c70377ad-e1ed-4d1b-a1bd-76b0f1154cf9;0;1
c705f0fc-f96b-4613-b9d1-62b813240c87;1;1
c711ab7d-13dd-4fd2-87d7-080b51948056;0;1
c723f430-e356-4a42-b115-378b1f754398;1;0
c724c13e-2148-465f-b732-5bda66716d6c;1;0
c7456d85-c505-4d96-bc7e-8d008bc76b82;1;1
c77564c1-536a-4639-b772-198303b6fd9d;1;0
c77c519b-849d-4cef-a327-a7c2dbe184a0;1;0
c77c8b14-f059-4122-a358-e0d4c2594061;1;1
c797a0f6-ab33-4ea3-a5b1-9b113aabc38a;1;0
c7b668ba-deff-4f01-bc18-e78704eaf503;1;0
c7d917e3-9bee-43c7-9992-e7d9a3f2177f;0;1
c7e555bd-92b5-4aae-a813-0bc3a0140934;1;0
c7ecf95d-cb90-4a8d-8e4b-1373df49813f;0;1
c7ef949b-29cb-4800-8953-42cf21721de7;1;0
c7fe7d80-9e15-4ead-9335-e20e22a86e54;1;0
c7ff3b12-9dc7-4942-b05d-efb61dd80626;1;0
c81d97ef-e0e0-44e4-97dd-451e2f6e3816;1;0
c8222b2d-b042-480f-bdf8-8b209fa6d20d;0;1
c82452d4-b105-4530-8205-cb9fd61fb383;1;0
c84f2721-0599-47cf-a41d-bb1498f2fa4f;1;1
c8534adc-2e3c-440b-aa50-ba8dc7dcb9e3;1;1
c861dbfa-80f5-4053-8974-054b805a9467;1;0
c8646cba-fdc3-405f-ab19-4daf8853a67b;1;0
c8667511-2bbd-42c0-b127-93883d3d1e6e;1;0
c87544a9-ded6-44af-8e56-689b68795a6f;0;1
c88af642-7935-4617-b6a6-e7fb3d3035fe;0;1
c8af1216-ba44-4fd1-9e8b-c9ece4204bd3;1;0
c8da42be-47cc-4d76-a435-856865729f24;1;0
c902c95c-3d8e-4ea8-a993-7479f9712a06;1;0
c9031c26-920b-4883-a2f1-c5663f736b57;1;1
c9114bbf-e6a2-4218-bb0b-a041027db226;0;1
c915c67c-6655-4cf8-8400-21dffe09921c;1;0
c91dd23e-3a64-447f-ba76-34e5a576dc1a;2;0
c92a6715-623c-4d99-bb8f-a595b3bceadf;1;0
c9314df4-5e5e-4082-8247-51dd0c9c3161;1;0
c9375385-41cf-4992-8484-a34888296246;1;1
c944a5c7-2cef-46a3-a5ac-c65189e7167c;0;1
c94cf7bf-b5ba-48d5-8196-4d932171ace4;1;0
c977c5f1-78c1-4ecc-9966-a051e382eb18;1;0
c9788323-05fc-4431-b057-cae09313d797;0;1
c97cd246-a1a0-4dd9-a08f-46308f5982e3;1;1
c97efe9b-85ba-4f10-ba8a-5e7d567914f5;1;0
c9ce6af2-4446-4503-bb25-c34f0c372884;1;0
c9dd3d28-a1f7-4987-95a7-e9951491c2db;1;0
c9fb1589-ae9c-46c1-a332-9e84ec965ca4;1;0
ca097862-4ff7-42eb-9378-a5468df74988;0;1
ca0e79e6-2f60-4250-bc4e-0b8377722254;1;0
ca13c35f-b743-4f44-9360-535554ca4559;1;0
ca271012-ebbf-44a6-889a-0cbe0d35d381;1;0
ca284296-c455-4356-aed0-f899e54360c7;1;0
ca284b5f-d088-447c-a5f9-b37f134ee3d1;0;1
ca36a7fc-f11a-4e93-8e77-498adb8e4e49;1;0
ca4ef91b-ce16-48b1-ba21-c026ba002aae;0;1
ca59821d-f8aa-4bf6-a4b3-a5ac143a6fa3;1;0
ca61bfaa-0cdc-4ca6-af05-4c1b725e39ea;2;0
ca771fff-424a-440f-be6c-06a76ffebbde;1;0
ca8256b7-9567-4141-9c44-55274e24844e;1;1
ca948933-32ee-48eb-808e-6068e57db1a9;1;0
ca9f0a71-aa82-45f3-a415-88264a8f015f;1;0
caa72564-cbb2-46f8-9170-73ef6d0e9175;0;1
caadf17d-3331-4841-a097-0bfa7fbd56cc;1;0
cab10f88-fc59-4885-8b7c-043fd67d4f1f;1;0
cabdc65e-e720-46fc-88fb-58b9a986c84d;1;0
cad3b5c0-1b63-4bff-b32b-9d75cc8ecae7;1;0
cad58d88-7f8e-424e-a069-3166d95178ca;1;1
cada5991-3b14-41e6-aa3d-e8a0813fa9a3;1;0
caf823dd-1439-42e4-ae4d-c7696e268060;0;1
cafb14dc-cca8-4673-a7e2-9e6ca3299bcb;1;0
cb0034c7-182a-4885-82da-8ade333ff0b5;1;1
cb0c52c7-5e6a-4f8e-a584-e568b7e950b2;0;1
cb26ddc3-c9c3-4b73-99d2-921d1c0e61a7;1;0
cb2ef8f3-c556-4b57-b365-0ecc3c974a7b;1;0
cb35ede8-4333-4fe0-8c49-1299af374516;1;0
cb363585-bda0-4364-a563-e4d7fb1aeb4b;0;1
cb45d656-43a5-446e-9cf7-5bf528809175;1;0
cb4af62d-3f35-4688-8064-8871a29ea7eb;1;0
cb5968ae-4fea-4109-be72-165449ddbf28;1;0
cb664e08-d585-49d9-b7df-c9ed83d78c7c;1;1
cb7dba40-d42d-40e6-b585-71eddd628373;0;1
cb832fda-67b6-4fd5-bee9-dff2f79a7da4;1;1
cb857e4e-e27e-4417-b323-8c73f625ae5c;1;1
cba259e0-9bf8-4d25-a676-e1985edb567b;0;1
cba6e7f7-3b48-4335-b96f-2f0f80c067cf;1;0
cbb470fb-fea7-460e-b8d5-b39c4b865e41;1;0
cc0b72a6-d58a-4ce2-b1b5-f5625ae39126;0;1
cc0c9ddc-e911-4a61-9ce1-fe13a4391ccb;1;0
cc1a86fa-660b-4354-a152-ba40b2a66bda;1;0
cc520741-76a2-4a11-9292-817ea2f95e7d;1;0
cc905549-9f35-4e4b-92b8-497388a88255;1;1
cc9b86f3-21c4-456a-89e2-c6567b9c5e22;1;0
cca968a3-afa1-4d70-8abc-1a947df918b3;1;1
ccab2365-ae89-4164-a37e-dd64ac07810e;1;0
ccac7a16-069c-4721-9bc4-4e272cae085d;1;0
ccb2558c-d1e5-4f92-98f4-1c3175467329;1;0
ccce33a2-e3ff-48d9-8d26-f875822e7a43;1;0
ccd3c656-9771-496f-9e58-b1bf840b3a4e;1;0
cce75985-ac39-4c2d-ab45-05069ace240d;0;1
ccf16e64-16e6-4c1d-ae6e-86e883494684;1;0
ccf22c60-70c7-4c8e-9a1e-45bcee46d2ab;1;0
cd00aa3a-032d-4d06-a9ce-325dd8c0b1da;0;1
cd0ef0e0-f2b9-494b-bd95-32bfbf997d4e;1;0
cd223230-81c8-41ad-9994-ac02ddd17e73;1;0
cd28dbc8-c31f-421d-9209-86e9bb5b029d;0;1
cd2f290d-7d81-4f58-b9fb-4dd1161f0511;1;0
cd31bf7a-0f45-4485-9d5a-996ccc11b667;1;1
cd3da7c5-ace0-4d07-bedf-ca0f2f5228e1;1;1
cd40f569-7900-42fb-86a4-05539c196a2e;1;0
cd46e14a-776f-4273-b761-0699dce2f275;1;0
cd5721c6-520a-4e69-93b3-4d9da053b997;1;1
cd585d50-4c9c-4e85-8898-97b02df1f648;1;0
cd8c3d10-bc85-44e9-b274-09362f9badbf;1;0
cd9e550d-29fc-420d-85ff-3acf6fd6cd77;0;1
cda6b2ae-0052-4a46-a9ca-bbe7a23d25eb;0;1
cdb9d451-5f19-4bc7-837f-cd7188965100;1;0
cdbeb1f4-401f-41f6-acef-9cb0371d09f4;1;0
cdd837e5-1a4d-43fe-a411-6e8e6cbd34f7;1;0
cddbff68-daed-41a9-bc4d-4858dda73cbb;1;0
cdeb62d6-b8ab-4e0d-9a8a-fa301e2a8048;1;0
cdf1cf40-8f7a-46dc-bd26-ac3a0bd34cb9;1;0
ce1ef13e-337f-47ac-8314-9cadf45a6cfa;1;0
ce295d8d-fd7c-4ad4-8390-f17a6120e7e0;1;0
ce33c592-53cd-4815-94a9-496df65ead44;1;0
ce4a815f-d882-4e7f-9d15-1d3042f15926;1;0
ce79df44-a24b-413c-8a16-40b0cd0b3c75;1;0
ce895733-061f-4079-a22b-ba3b5bffaaa6;1;0
ceb3f9e6-9bba-4b0f-946f-90a6af00a5a6;1;0
ceb4f1fe-da9e-4953-8048-92b6be151355;1;0
cec4d072-8a84-46e2-b455-35692f83474a;1;0
cf05e2a3-0de6-416c-ae1f-1f8a96c02d93;1;0
cf0701d9-c91a-4823-8e11-de8014d84c25;0;1
cf12e392-48a0-4ac4-a125-aa4da3209833;1;0
cf1d0d2e-fbda-492e-a07e-c92ee2ae3c74;1;0
cf353292-284a-4c7a-8b39-8a3e3359dfb9;1;0
cf4a2d0b-8728-4bd0-b194-33f3416f0aab;1;1
cf54c2b9-580f-44c2-8600-12372e56013d;1;0
cf7e52a5-c0b7-40e2-9678-be5576ab3828;1;0
cf98f3f4-48c1-43f5-b889-132fdf58445a;1;0
cfaacfc2-40f3-4564-b2d3-2f8d38b8ef59;1;0
cfb619b4-6240-4671-9f6d-40222a95fa8d;1;0
cff3ec4f-59da-4371-aa7e-32d81052cf10;0;1
cffaf4bf-80b0-4295-b170-3f8f03fbfe22;1;0
d027c597-4cbf-4b43-a8d4-4452cbc12bdd;0;1
d046daf8-ae8d-4716-9ecd-b193947fae9d;1;0
d0637cf5-8138-4cd3-bcf5-024802257bbe;0;1
d06e3741-a656-48c0-b066-63bc7c979e74;0;1
d075ef19-0e08-43a7-a7b6-45657ceb3b06;1;0
d07d715e-7d88-4f26-9440-8b2186745156;1;0
d0939571-771d-44b8-ac70-25c210e52f08;1;0
d095e4b9-30c0-4b92-a18f-de05086154db;1;0
d09a24d1-8470-4940-990f-d5625664438d;0;1
d0adf9c6-8477-4913-993c-bae98e1a0052;1;0
d0c91114-f87a-4be8-bf52-5dc5ea64352f;1;0
d0e614b2-c81a-49cf-8b08-d1f3c904944c;1;0
d10f6341-1b06-4fdf-846a-c8908a97e726;0;1
d11b14cf-c0c5-4073-9800-b1baeaddc08b;0;1
d11c8190-4cac-4ff5-9dbc-738bdb2453b0;1;1
d1235700-2574-437d-8b38-1d70a401e616;1;0
d13dadf2-ea80-4c07-8dde-bb58fe2757f2;0;1
d13e37eb-2b0e-40d0-90fc-bf96e0a746d2;0;1
d15043df-0bfd-471e-b5f2-726dde893548;1;1
d151e0b4-3de1-4415-abff-94b68fe7b08a;1;0
d1543192-6b88-485b-9818-87c528a79ca4;1;0
d164d750-3de5-4286-abf0-16dca26ed6d7;1;0
d186b69c-cafe-4c8d-bc2f-decf9e70ad73;1;0
d1975fef-b01f-409a-b8e6-d4dcc3726eb1;1;0
d19fbb09-0c15-48d9-873c-982d04e950c2;1;0
d1a8d713-d988-442c-8398-9bafd7f695e9;1;0
d1a96e82-6aea-4e89-9a9b-517156f3a7ea;1;0
d1c2fd63-7b71-497c-bbe7-7bced1000a44;1;1
d1ce15d1-4199-48e2-b1cb-8ec1f9077519;1;1
d1e407d7-7164-4660-871b-c5db78a8856b;1;1
d1fcf9ca-ee67-4f26-a2ba-56a2ba986a57;0;1
d202ac8c-b0ec-4d00-8bc3-1f27f676ec8a;1;1
d2044b27-e826-4260-a391-0c328cddf66f;1;0
d211e4e0-92ca-490c-8f32-4913728b9c70;0;1
d21ea088-8da6-4093-a349-8ee15825e9b7;1;0
d22c8ef9-a3b7-4e35-a540-6225a06734de;1;0
d2418126-b2c3-4b7a-9a82-b3496b39b2b9;1;0
d2492eac-85d2-42fb-aadb-ed7ab12e65af;1;0
d25d690d-a3a0-4fdd-9138-40c36bcf31b4;0;1
d263372d-806b-476f-86b3-c01a55ebbc71;1;0
d28378fc-9541-463b-8848-458c5cc55336;0;1
d2a93e6a-370b-45fb-aa2f-857b7c50ceb3;1;0
d2adbd07-a712-4b41-9297-853f930e1134;1;0
d2b1bf76-9174-496b-91e5-2f52748cdb13;1;0
d2c04f6f-d042-4c60-958d-2e42fa9e599d;0;1
d2dc2313-8b7b-4d4c-b591-2e32e1de719a;1;0
d2ec10ed-9420-4e82-8dfb-4acf11889a53;1;0
d3048ccd-14a6-4fae-9f83-ff8a0aad2552;0;1
d309696b-e858-4e87-a52a-40d53891952a;1;0
d31075e1-80a8-4049-ad1c-05d348b62a79;1;0
d312ecb6-d4dc-4e92-9963-f5e11bbcfe10;0;1
d31d72c4-7bb4-46f3-9f16-348bd1db8806;1;0
d33419a3-4b0d-4610-9603-df64fe41cd73;1;1
d3497c54-54bc-4d3a-97c3-dcd7bbc03252;1;0
d36c97fd-e60a-427b-a706-84d713a7b9eb;1;0
d378e67e-3231-4e8f-8f49-663cc6f8d872;1;1
d3790795-88df-47c4-ac16-82bf60f82b5e;1;0
d394800a-61a7-486a-a5c5-691a946ca522;1;1
d395da0c-274b-46e1-bdce-66f5a1b35710;1;1
d39e30d7-df87-4e1b-a0ce-a96ee7314072;1;0
d3c1cae7-4a31-4e74-b1c7-474115ecf9f5;0;1
d3e29808-5114-4455-94f2-047c14320067;0;1
d3f39145-59b1-40cb-8a0c-bde58e7c8635;1;1
d436978c-b351-4537-91ec-3ed4cf36318e;1;0
d4509e18-d40c-41ec-8892-54188b3b447d;1;0
d45fef45-53f2-4989-a689-949078875493;1;0
d49a72ff-9f29-4919-a5b1-2dd3ce7c7fc5;1;0
d4a16d5f-9054-471a-9f19-527808aeaba2;1;0
d4c3f36d-4410-41ff-af6b-b5e018a40364;1;0
d4c8b5dc-7187-4d79-8254-f6df7b12ce21;1;0
d4d6f30a-15e4-4d1a-8d97-c9026373eee9;1;0
d4d6f728-9732-4844-af88-53700bd40664;1;0
d4e89486-a513-4416-801e-b3f7153ca65d;1;0
d4e9aa2b-ed5f-46a2-a08b-87284fc373bc;0;1
d507df94-46c3-4808-b2ee-485c944cae66;1;0
d518e5de-c36c-47cd-ab45-1f4d6b2a9436;1;0
d51a3eed-b456-4479-979b-1e927be32778;1;0
d5258d6a-571b-4cfd-889b-7ba368660bc2;1;0
d5596a7c-b18c-4969-a799-c3b7fb9ca43c;1;0
d55a28b5-cf26-4f39-b610-af605968cdb7;1;0
d57947f0-7978-4f19-9620-d424dda24df8;0;1
d57b06fc-c90a-4362-81b6-9d8075b47298;0;1
d589ee9d-35b1-4875-89a1-80971a63fda7;0;1
d5be0b25-fd42-48f0-8664-521ade9ba25d;1;0
d5c518eb-051e-4a7b-a15d-aff366995317;1;0
d5c70c6b-a4ca-43c5-a1f3-b9f3efaa588d;1;0
d5caa532-7055-4dbe-a3a4-b8af49996596;1;0
d5dff645-f23c-478e-92e3-4fa1aac333fc;0;1
d5efc8b9-2e3c-4518-a549-76ba5b685a61;1;0
d6056768-285a-4539-8de6-db848027ba28;1;0
d60d57db-0df6-4b10-b215-cfbc89a0375e;1;0
d61ef01e-6bfb-4f2d-97d8-08b23b9293bf;1;0
d677f787-dbd5-42dc-8aee-8b1c6a70cabf;1;0
d67c3030-71fa-4a52-9644-a15d85e1d2ad;1;2
d68a4400-3899-46f3-a197-a0cf415c584f;1;0
d69ad69c-02db-4b24-b6a0-e67181ff03f3;1;0
d69ef48a-43f8-475c-be10-a193ac0d8c01;1;0
d6acfdc5-4250-43e7-a47a-4f9e7562fc44;1;0
d6b1576c-afb1-4caa-a3e5-940394f75248;0;1
d6ba4d13-6ca9-4d47-8ea1-210d52dea75f;1;0
d6c6e516-a9ed-433b-be68-2f84e83831ef;1;0
d6cb979e-ae1d-4793-98c8-38b167c96d50;1;0
d6dc24a2-25c0-451c-b288-d464de081e6c;1;0
d6eb6a90-8258-4566-a169-b8b107175ce7;1;0
d6fd0e77-c923-46e5-9177-3be4c3a030a2;1;0
d6fd7a6f-e5b2-4aa8-be40-86cab2aa49b4;1;1
d7015ad3-2cf3-4608-88af-576a769409c1;1;0
d702cebe-d210-4258-b2de-1d0b927cb8b0;1;0
d714b872-c135-416c-bcdf-a0407a560dbf;0;1
d71ccb45-6e07-41fb-aaa0-48f8c6264052;1;0
d72e0ace-96b5-43f2-aadd-c1a8f7db0b30;1;0
d756fe98-8c34-4892-bdf4-70c4fad29a93;1;0
d7590ec8-a966-439c-ac8e-5c64e14b3ee0;1;0
d75c6b0b-2d88-4382-8df4-1d15ce43bbaa;1;0
d79354f0-59c6-4453-bb04-7344ad8092be;1;0
d7c574db-313d-424b-9064-d5d683baeb72;1;0
d7cef0e4-56c4-43c4-997a-b5dc2d05243f;1;1
d7e15be6-706a-436a-9d69-e61425fb1652;1;1
d7ec9383-fa7c-4279-957d-6495e7b726d4;1;0
d7f99206-708e-4fa7-8af4-cb3454fb13a1;1;0
d7fc34f4-7074-4f49-a3a1-d8762376ad47;1;0
d83308bf-d8d5-40dd-81c6-7cd8da93e361;1;0
d83ac184-3e16-499c-a638-f0fd1c1d85a3;1;0
d845663b-ddfe-455c-97f9-e645d5962422;0;1
d847ef11-5723-4f78-b1d8-7b6e813939f9;1;0
